k	min_size	max_size	stat	size
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	stdev	10
7	10	30	cov	30
7	10	30	cov	29
7	10	30	cov	29
7	10	30	cov	25
7	10	30	cov	25
7	10	30	cov	26
7	10	30	cov	26
7	10	30	cov	27
7	10	30	cov	30
7	10	30	cov	28
7	10	30	cov	26
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	29
7	10	30	cov	29
7	10	30	cov	29
7	10	30	cov	28
7	10	30	cov	29
7	10	30	cov	24
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	29
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	26
7	10	30	cov	25
7	10	30	cov	26
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	30
7	10	30	cov	30
7	10	30	cov	24
7	10	30	cov	30
7	10	30	cov	25
7	10	30	cov	29
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	29
7	10	30	cov	27
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	22
7	10	30	cov	23
7	10	30	cov	26
7	10	30	cov	28
7	10	30	cov	26
7	10	30	cov	26
7	10	30	cov	29
7	10	30	cov	24
7	10	30	cov	29
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	27
7	10	30	cov	28
7	10	30	cov	29
7	10	30	cov	27
7	10	30	cov	24
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	28
7	10	30	cov	26
7	10	30	cov	29
7	10	30	cov	29
7	10	30	cov	28
7	10	30	cov	23
7	10	30	cov	27
7	10	30	cov	23
7	10	30	cov	29
7	10	30	cov	27
7	10	30	cov	25
7	10	30	cov	29
7	10	30	cov	29
7	10	30	cov	25
7	10	30	cov	29
7	10	30	cov	27
7	10	30	cov	27
7	10	30	cov	23
7	10	30	cov	25
7	10	30	cov	21
7	10	30	cov	28
7	10	30	cov	27
7	10	30	cov	26
7	10	30	cov	29
7	10	30	cov	26
7	10	30	cov	28
7	10	30	cov	26
7	10	30	cov	28
7	10	30	cov	26
7	10	30	cov	27
7	10	30	cov	26
7	10	30	cov	27
8	5	30	stdev	5
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	5
8	5	30	stdev	8
8	5	30	stdev	5
8	5	30	stdev	5
8	5	30	stdev	8
8	5	30	stdev	5
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	8
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	8
8	5	30	stdev	6
8	5	30	stdev	8
8	5	30	stdev	10
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	8
8	5	30	stdev	5
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	5
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	5
8	5	30	stdev	8
8	5	30	stdev	9
8	5	30	stdev	5
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	5
8	5	30	stdev	5
8	5	30	stdev	5
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	5
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	8
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	8
8	5	30	stdev	7
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	5
8	5	30	stdev	8
8	5	30	stdev	5
8	5	30	stdev	7
8	5	30	stdev	7
8	5	30	stdev	6
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	7
8	5	30	stdev	5
8	5	30	stdev	6
8	5	30	stdev	7
8	5	30	stdev	7
8	5	30	cov	22
8	5	30	cov	22
8	5	30	cov	23
8	5	30	cov	24
8	5	30	cov	24
8	5	30	cov	24
8	5	30	cov	24
8	5	30	cov	25
8	5	30	cov	25
8	5	30	cov	25
8	5	30	cov	27
8	5	30	cov	22
8	5	30	cov	20
8	5	30	cov	20
8	5	30	cov	21
8	5	30	cov	23
8	5	30	cov	22
8	5	30	cov	16
8	5	30	cov	24
8	5	30	cov	26
8	5	30	cov	24
8	5	30	cov	26
8	5	30	cov	25
8	5	30	cov	19
8	5	30	cov	16
8	5	30	cov	23
8	5	30	cov	20
8	5	30	cov	23
8	5	30	cov	23
8	5	30	cov	27
8	5	30	cov	24
8	5	30	cov	22
8	5	30	cov	24
8	5	30	cov	23
8	5	30	cov	25
8	5	30	cov	22
8	5	30	cov	21
8	5	30	cov	22
8	5	30	cov	22
8	5	30	cov	24
8	5	30	cov	23
8	5	30	cov	25
8	5	30	cov	24
8	5	30	cov	23
8	5	30	cov	23
8	5	30	cov	24
8	5	30	cov	23
8	5	30	cov	24
8	5	30	cov	22
8	5	30	cov	23
8	5	30	cov	22
8	5	30	cov	24
8	5	30	cov	22
8	5	30	cov	25
8	5	30	cov	20
8	5	30	cov	19
8	5	30	cov	24
8	5	30	cov	24
8	5	30	cov	24
8	5	30	cov	23
8	5	30	cov	20
8	5	30	cov	26
8	5	30	cov	24
8	5	30	cov	22
8	5	30	cov	22
8	5	30	cov	21
8	5	30	cov	28
8	5	30	cov	20
8	5	30	cov	19
8	5	30	cov	26
8	5	30	cov	25
8	5	30	cov	26
8	5	30	cov	21
8	5	30	cov	25
8	5	30	cov	20
8	5	30	cov	23
8	5	30	cov	23
8	5	30	cov	27
8	5	30	cov	26
8	5	30	cov	21
8	5	30	cov	22
8	5	30	cov	16
8	5	30	cov	26
8	5	30	cov	19
8	5	30	cov	16
8	5	30	cov	24
8	5	30	cov	27
8	5	30	cov	20
8	5	30	cov	16
8	5	30	cov	24
8	5	30	cov	20
8	5	30	cov	23
8	5	30	cov	23
8	5	30	cov	22
8	5	30	cov	24
8	5	30	cov	21
8	5	30	cov	22
8	5	30	cov	28
8	5	30	cov	23
8	5	30	cov	25
8	5	30	cov	25
8	5	30	cov	22
8	5	30	cov	26
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	12
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	11
8	10	30	stdev	12
8	10	30	stdev	11
8	10	30	stdev	13
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	12
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	11
8	10	30	stdev	11
8	10	30	stdev	12
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	12
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	12
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	11
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	12
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	10
8	10	30	stdev	12
8	10	30	cov	23
8	10	30	cov	29
8	10	30	cov	29
8	10	30	cov	24
8	10	30	cov	26
8	10	30	cov	26
8	10	30	cov	26
8	10	30	cov	27
8	10	30	cov	27
8	10	30	cov	28
8	10	30	cov	28
8	10	30	cov	21
8	10	30	cov	23
8	10	30	cov	29
8	10	30	cov	22
8	10	30	cov	26
8	10	30	cov	25
8	10	30	cov	27
8	10	30	cov	27
8	10	30	cov	28
8	10	30	cov	24
8	10	30	cov	28
8	10	30	cov	28
8	10	30	cov	29
8	10	30	cov	26
8	10	30	cov	24
8	10	30	cov	23
8	10	30	cov	28
8	10	30	cov	24
8	10	30	cov	25
8	10	30	cov	27
8	10	30	cov	26
8	10	30	cov	27
8	10	30	cov	28
8	10	30	cov	27
8	10	30	cov	25
8	10	30	cov	24
8	10	30	cov	24
8	10	30	cov	23
8	10	30	cov	23
8	10	30	cov	26
8	10	30	cov	25
8	10	30	cov	24
8	10	30	cov	29
8	10	30	cov	26
8	10	30	cov	26
8	10	30	cov	28
8	10	30	cov	25
8	10	30	cov	27
8	10	30	cov	25
8	10	30	cov	26
8	10	30	cov	27
8	10	30	cov	24
8	10	30	cov	25
8	10	30	cov	27
8	10	30	cov	26
8	10	30	cov	25
8	10	30	cov	24
8	10	30	cov	24
8	10	30	cov	28
8	10	30	cov	26
8	10	30	cov	29
8	10	30	cov	27
8	10	30	cov	23
8	10	30	cov	27
8	10	30	cov	27
8	10	30	cov	23
8	10	30	cov	27
8	10	30	cov	28
8	10	30	cov	26
8	10	30	cov	26
8	10	30	cov	22
8	10	30	cov	26
8	10	30	cov	26
8	10	30	cov	26
8	10	30	cov	27
8	10	30	cov	25
8	10	30	cov	24
8	10	30	cov	20
8	10	30	cov	27
8	10	30	cov	24
8	10	30	cov	26
8	10	30	cov	27
8	10	30	cov	21
8	10	30	cov	28
8	10	30	cov	26
8	10	30	cov	20
8	10	30	cov	27
8	10	30	cov	24
8	10	30	cov	24
8	10	30	cov	28
8	10	30	cov	25
8	10	30	cov	27
8	10	30	cov	24
8	10	30	cov	25
8	10	30	cov	27
8	10	30	cov	26
8	10	30	cov	26
8	10	30	cov	23
8	10	30	cov	25
8	10	30	cov	27
8	10	30	cov	24
8	10	30	cov	27
9	5	30	stdev	6
9	5	30	stdev	5
9	5	30	stdev	6
9	5	30	stdev	7
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	6
9	5	30	stdev	9
9	5	30	stdev	6
9	5	30	stdev	11
9	5	30	stdev	6
9	5	30	stdev	12
9	5	30	stdev	7
9	5	30	stdev	8
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	6
9	5	30	stdev	9
9	5	30	stdev	7
9	5	30	stdev	10
9	5	30	stdev	7
9	5	30	stdev	12
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	8
9	5	30	stdev	9
9	5	30	stdev	5
9	5	30	stdev	10
9	5	30	stdev	5
9	5	30	stdev	8
9	5	30	stdev	6
9	5	30	stdev	6
9	5	30	stdev	8
9	5	30	stdev	7
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	11
9	5	30	stdev	8
9	5	30	stdev	8
9	5	30	stdev	9
9	5	30	stdev	6
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	7
9	5	30	stdev	6
9	5	30	stdev	7
9	5	30	stdev	8
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	6
9	5	30	stdev	5
9	5	30	stdev	10
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	8
9	5	30	stdev	7
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	8
9	5	30	stdev	8
9	5	30	stdev	8
9	5	30	stdev	5
9	5	30	stdev	6
9	5	30	stdev	5
9	5	30	stdev	9
9	5	30	stdev	7
9	5	30	stdev	10
9	5	30	stdev	6
9	5	30	stdev	8
9	5	30	stdev	8
9	5	30	stdev	7
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	6
9	5	30	stdev	9
9	5	30	stdev	6
9	5	30	stdev	9
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	5
9	5	30	stdev	5
9	5	30	stdev	7
9	5	30	stdev	7
9	5	30	stdev	5
9	5	30	stdev	6
9	5	30	stdev	9
9	5	30	stdev	11
9	5	30	stdev	6
9	5	30	stdev	7
9	5	30	stdev	8
9	5	30	stdev	5
9	5	30	stdev	12
9	5	30	stdev	5
9	5	30	stdev	8
9	5	30	stdev	8
9	5	30	stdev	7
9	5	30	cov	19
9	5	30	cov	20
9	5	30	cov	21
9	5	30	cov	20
9	5	30	cov	21
9	5	30	cov	21
9	5	30	cov	24
9	5	30	cov	24
9	5	30	cov	24
9	5	30	cov	28
9	5	30	cov	28
9	5	30	cov	23
9	5	30	cov	20
9	5	30	cov	21
9	5	30	cov	22
9	5	30	cov	24
9	5	30	cov	23
9	5	30	cov	23
9	5	30	cov	26
9	5	30	cov	19
9	5	30	cov	26
9	5	30	cov	22
9	5	30	cov	12
9	5	30	cov	26
9	5	30	cov	20
9	5	30	cov	25
9	5	30	cov	17
9	5	30	cov	20
9	5	30	cov	18
9	5	30	cov	21
9	5	30	cov	18
9	5	30	cov	21
9	5	30	cov	26
9	5	30	cov	16
9	5	30	cov	19
9	5	30	cov	21
9	5	30	cov	23
9	5	30	cov	19
9	5	30	cov	23
9	5	30	cov	24
9	5	30	cov	23
9	5	30	cov	24
9	5	30	cov	23
9	5	30	cov	21
9	5	30	cov	24
9	5	30	cov	23
9	5	30	cov	25
9	5	30	cov	21
9	5	30	cov	18
9	5	30	cov	26
9	5	30	cov	27
9	5	30	cov	20
9	5	30	cov	24
9	5	30	cov	26
9	5	30	cov	15
9	5	30	cov	22
9	5	30	cov	23
9	5	30	cov	20
9	5	30	cov	25
9	5	30	cov	23
9	5	30	cov	25
9	5	30	cov	18
9	5	30	cov	20
9	5	30	cov	22
9	5	30	cov	23
9	5	30	cov	26
9	5	30	cov	20
9	5	30	cov	24
9	5	30	cov	18
9	5	30	cov	22
9	5	30	cov	21
9	5	30	cov	22
9	5	30	cov	17
9	5	30	cov	21
9	5	30	cov	18
9	5	30	cov	25
9	5	30	cov	17
9	5	30	cov	18
9	5	30	cov	19
9	5	30	cov	20
9	5	30	cov	25
9	5	30	cov	19
9	5	30	cov	20
9	5	30	cov	17
9	5	30	cov	28
9	5	30	cov	21
9	5	30	cov	18
9	5	30	cov	20
9	5	30	cov	18
9	5	30	cov	21
9	5	30	cov	24
9	5	30	cov	22
9	5	30	cov	23
9	5	30	cov	23
9	5	30	cov	21
9	5	30	cov	24
9	5	30	cov	22
9	5	30	cov	18
9	5	30	cov	17
9	5	30	cov	20
9	5	30	cov	22
9	5	30	cov	25
9	5	30	cov	23
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	12
9	10	30	stdev	14
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	12
9	10	30	stdev	12
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	12
9	10	30	stdev	11
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	12
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	14
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	12
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	12
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	13
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	12
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	12
9	10	30	stdev	10
9	10	30	stdev	11
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	stdev	10
9	10	30	cov	20
9	10	30	cov	20
9	10	30	cov	21
9	10	30	cov	22
9	10	30	cov	24
9	10	30	cov	23
9	10	30	cov	24
9	10	30	cov	27
9	10	30	cov	26
9	10	30	cov	28
9	10	30	cov	27
9	10	30	cov	18
9	10	30	cov	23
9	10	30	cov	20
9	10	30	cov	24
9	10	30	cov	22
9	10	30	cov	23
9	10	30	cov	26
9	10	30	cov	23
9	10	30	cov	22
9	10	30	cov	26
9	10	30	cov	23
9	10	30	cov	27
9	10	30	cov	26
9	10	30	cov	25
9	10	30	cov	21
9	10	30	cov	24
9	10	30	cov	25
9	10	30	cov	26
9	10	30	cov	22
9	10	30	cov	25
9	10	30	cov	27
9	10	30	cov	28
9	10	30	cov	24
9	10	30	cov	21
9	10	30	cov	26
9	10	30	cov	20
9	10	30	cov	24
9	10	30	cov	23
9	10	30	cov	24
9	10	30	cov	23
9	10	30	cov	25
9	10	30	cov	22
9	10	30	cov	25
9	10	30	cov	22
9	10	30	cov	24
9	10	30	cov	26
9	10	30	cov	24
9	10	30	cov	23
9	10	30	cov	23
9	10	30	cov	19
9	10	30	cov	25
9	10	30	cov	26
9	10	30	cov	27
9	10	30	cov	24
9	10	30	cov	24
9	10	30	cov	20
9	10	30	cov	20
9	10	30	cov	24
9	10	30	cov	24
9	10	30	cov	20
9	10	30	cov	28
9	10	30	cov	23
9	10	30	cov	26
9	10	30	cov	27
9	10	30	cov	26
9	10	30	cov	24
9	10	30	cov	27
9	10	30	cov	25
9	10	30	cov	25
9	10	30	cov	23
9	10	30	cov	27
9	10	30	cov	27
9	10	30	cov	24
9	10	30	cov	18
9	10	30	cov	21
9	10	30	cov	25
9	10	30	cov	25
9	10	30	cov	24
9	10	30	cov	21
9	10	30	cov	24
9	10	30	cov	23
9	10	30	cov	28
9	10	30	cov	24
9	10	30	cov	26
9	10	30	cov	25
9	10	30	cov	25
9	10	30	cov	21
9	10	30	cov	21
9	10	30	cov	25
9	10	30	cov	21
9	10	30	cov	24
9	10	30	cov	20
9	10	30	cov	22
9	10	30	cov	25
9	10	30	cov	21
9	10	30	cov	24
9	10	30	cov	24
9	10	30	cov	28
9	10	30	cov	27
9	10	30	cov	24
9	10	30	cov	22
9	10	30	cov	26
10	5	30	stdev	5
10	5	30	stdev	6
10	5	30	stdev	6
10	5	30	stdev	7
10	5	30	stdev	6
10	5	30	stdev	8
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	9
10	5	30	stdev	8
10	5	30	stdev	10
10	5	30	stdev	6
10	5	30	stdev	9
10	5	30	stdev	8
10	5	30	stdev	8
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	10
10	5	30	stdev	8
10	5	30	stdev	8
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	5
10	5	30	stdev	7
10	5	30	stdev	6
10	5	30	stdev	10
10	5	30	stdev	10
10	5	30	stdev	5
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	8
10	5	30	stdev	8
10	5	30	stdev	6
10	5	30	stdev	7
10	5	30	stdev	9
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	8
10	5	30	stdev	5
10	5	30	stdev	5
10	5	30	stdev	7
10	5	30	stdev	7
10	5	30	stdev	7
10	5	30	stdev	7
10	5	30	stdev	9
10	5	30	stdev	8
10	5	30	stdev	10
10	5	30	stdev	7
10	5	30	stdev	6
10	5	30	stdev	9
10	5	30	stdev	10
10	5	30	stdev	9
10	5	30	stdev	8
10	5	30	stdev	6
10	5	30	stdev	5
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	7
10	5	30	stdev	8
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	8
10	5	30	stdev	6
10	5	30	stdev	5
10	5	30	stdev	5
10	5	30	stdev	9
10	5	30	stdev	7
10	5	30	stdev	7
10	5	30	stdev	6
10	5	30	stdev	7
10	5	30	stdev	5
10	5	30	stdev	7
10	5	30	stdev	6
10	5	30	stdev	7
10	5	30	stdev	8
10	5	30	stdev	6
10	5	30	stdev	7
10	5	30	stdev	5
10	5	30	stdev	9
10	5	30	stdev	10
10	5	30	stdev	6
10	5	30	stdev	6
10	5	30	stdev	6
10	5	30	stdev	6
10	5	30	stdev	5
10	5	30	stdev	7
10	5	30	stdev	8
10	5	30	stdev	8
10	5	30	stdev	7
10	5	30	stdev	5
10	5	30	stdev	6
10	5	30	stdev	6
10	5	30	stdev	6
10	5	30	stdev	6
10	5	30	stdev	7
10	5	30	stdev	9
10	5	30	stdev	8
10	5	30	stdev	5
10	5	30	stdev	7
10	5	30	cov	14
10	5	30	cov	15
10	5	30	cov	16
10	5	30	cov	17
10	5	30	cov	19
10	5	30	cov	20
10	5	30	cov	21
10	5	30	cov	21
10	5	30	cov	22
10	5	30	cov	17
10	5	30	cov	19
10	5	30	cov	13
10	5	30	cov	24
10	5	30	cov	18
10	5	30	cov	21
10	5	30	cov	27
10	5	30	cov	21
10	5	30	cov	21
10	5	30	cov	24
10	5	30	cov	19
10	5	30	cov	13
10	5	30	cov	15
10	5	30	cov	15
10	5	30	cov	11
10	5	30	cov	21
10	5	30	cov	25
10	5	30	cov	24
10	5	30	cov	14
10	5	30	cov	23
10	5	30	cov	17
10	5	30	cov	19
10	5	30	cov	20
10	5	30	cov	18
10	5	30	cov	15
10	5	30	cov	19
10	5	30	cov	19
10	5	30	cov	20
10	5	30	cov	22
10	5	30	cov	22
10	5	30	cov	12
10	5	30	cov	11
10	5	30	cov	21
10	5	30	cov	20
10	5	30	cov	22
10	5	30	cov	16
10	5	30	cov	19
10	5	30	cov	22
10	5	30	cov	15
10	5	30	cov	20
10	5	30	cov	14
10	5	30	cov	20
10	5	30	cov	24
10	5	30	cov	24
10	5	30	cov	27
10	5	30	cov	19
10	5	30	cov	24
10	5	30	cov	14
10	5	30	cov	23
10	5	30	cov	13
10	5	30	cov	18
10	5	30	cov	17
10	5	30	cov	19
10	5	30	cov	22
10	5	30	cov	15
10	5	30	cov	26
10	5	30	cov	23
10	5	30	cov	22
10	5	30	cov	17
10	5	30	cov	18
10	5	30	cov	16
10	5	30	cov	18
10	5	30	cov	17
10	5	30	cov	23
10	5	30	cov	18
10	5	30	cov	23
10	5	30	cov	24
10	5	30	cov	22
10	5	30	cov	22
10	5	30	cov	21
10	5	30	cov	22
10	5	30	cov	21
10	5	30	cov	12
10	5	30	cov	24
10	5	30	cov	18
10	5	30	cov	20
10	5	30	cov	19
10	5	30	cov	22
10	5	30	cov	12
10	5	30	cov	24
10	5	30	cov	18
10	5	30	cov	23
10	5	30	cov	16
10	5	30	cov	19
10	5	30	cov	19
10	5	30	cov	21
10	5	30	cov	14
10	5	30	cov	17
10	5	30	cov	24
10	5	30	cov	20
10	5	30	cov	22
10	5	30	cov	24
10	5	30	cov	23
10	5	30	cov	27
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	11
10	10	30	stdev	11
10	10	30	stdev	13
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	14
10	10	30	stdev	12
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	11
10	10	30	stdev	12
10	10	30	stdev	11
10	10	30	stdev	10
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	12
10	10	30	stdev	11
10	10	30	stdev	13
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	12
10	10	30	stdev	11
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	13
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	13
10	10	30	stdev	10
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	11
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	14
10	10	30	stdev	12
10	10	30	stdev	11
10	10	30	stdev	12
10	10	30	stdev	13
10	10	30	stdev	11
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	11
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	11
10	10	30	stdev	10
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	13
10	10	30	stdev	12
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	10
10	10	30	stdev	11
10	10	30	stdev	10
10	10	30	stdev	10
